HeaderID,AppNo,AbattoirName,AnimalSource,SpeciesCategory,Species,HerdMark,InspectionDate,ArrivalDate,SlaughterFromDate,SlaughterToDate,AnimalsReported,AnimalsPresented,AnimalsSlaughtered,Status,StatusDate,Poultry_House,Poultry_NoInHouse,Poultry_ProductionSystem,Broiler_StockingDensity,Broiler_Breed,Broiler_Line,Poultry_Age,Poultry_HouseMortality,Poultry_CumulativeMortality,Condition,InspectionType,AmountDescription,Amount,Comments
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Dermatitis,Conditions,Whole,3,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Hepatitis,Conditions,Whole,3,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Bruising/Fractures,Conditions,Whole,4,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,4,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Perihepatitis/peritonitis,Conditions,Whole,5,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Joint Lesions,Conditions,Whole,6,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Machine Damage,Conditions,Whole,6,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,8,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Contamination,Conditions,Whole,9,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,"Other factory (poor plucking, product requirement ",Conditions,Whole,10,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Ascites/Oedema,Conditions,Whole,13,
6930,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,6/c6,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5276,Complete,16/02/2016 06:58,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Abnormal colour/fevered,Conditions,Whole,14,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Pericarditis,Conditions,Whole,1,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Cellulitis,Conditions,Whole,3,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,3,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Dermatitis,Conditions,Whole,3,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Joint Lesions,Conditions,Whole,4,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Perihepatitis/peritonitis,Conditions,Whole,4,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Hepatitis,Conditions,Whole,4,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Bruising/Fractures,Conditions,Whole,5,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Death other than slaughter (uncut/badly bled),Conditions,Whole,5,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Machine Damage,Conditions,Whole,9,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,13,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Contamination,Conditions,Whole,13,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,"Other factory (poor plucking, product requirement ",Conditions,Whole,15,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Abnormal colour/fevered,Conditions,Whole,17,
6931,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,7/c7,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:00,12,48000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,39,2.76,4.91,Ascites/Oedema,Conditions,Whole,19,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Cellulitis,Conditions,Whole,2,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Pericarditis,Conditions,Whole,2,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Emaciation,Conditions,Whole,3,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Joint Lesions,Conditions,Whole,3,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Perihepatitis/peritonitis,Conditions,Whole,3,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,4,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,5,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Hepatitis,Conditions,Whole,5,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Machine Damage,Conditions,Whole,8,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Contamination,Conditions,Whole,8,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Death other than slaughter (uncut/badly bled),Conditions,Whole,11,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,"Other factory (poor plucking, product requirement ",Conditions,Whole,11,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Abnormal colour/fevered,Conditions,Whole,19,
6932,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,8/c8,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5275,Complete,16/02/2016 07:02,10&12,0,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,0,0,0,Ascites/Oedema,Conditions,Whole,23,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Tumours/nodules,Conditions,Whole,2,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Cellulitis,Conditions,Whole,3,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,3,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Death other than slaughter (uncut/badly bled),Conditions,Whole,3,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Dermatitis,Conditions,Whole,3,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Respiratory disease (air sacculitis),Conditions,Whole,3,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Hepatitis,Conditions,Whole,3,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Bruising/Fractures,Conditions,Whole,4,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Perihepatitis/peritonitis,Conditions,Whole,4,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Emaciation,Conditions,Whole,5,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Joint Lesions,Conditions,Whole,7,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Contamination,Conditions,Whole,9,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Machine Damage,Conditions,Whole,13,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,17,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Abnormal colour/fevered,Conditions,Whole,20,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,"Other factory (poor plucking, product requirement ",Conditions,Whole,20,
6933,3005,MOY PARK (ASHBOURNE),Producer: 09/045/0050 D Allsop: OverbrookFarm,Poultry,Broilers,9/c9,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5277,Complete,16/02/2016 07:09,10,45000,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,40,2.69,5.21,Ascites/Oedema,Conditions,Whole,23,
6935,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/655/0001 Arden Birklands,Poultry,Broilers,689310,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,4715,Complete,16/02/2016 06:15,2,10500,Organic,Not > 33kg,Hubbard,Not Provided,74,1.97,2.71,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,1,
6935,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/655/0001 Arden Birklands,Poultry,Broilers,689310,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,4715,Complete,16/02/2016 06:15,2,10500,Organic,Not > 33kg,Hubbard,Not Provided,74,1.97,2.71,Perihepatitis/peritonitis,Conditions,Whole,1,
6935,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/655/0001 Arden Birklands,Poultry,Broilers,689310,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,4715,Complete,16/02/2016 06:15,2,10500,Organic,Not > 33kg,Hubbard,Not Provided,74,1.97,2.71,Cellulitis,Conditions,Whole,2,
6935,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/655/0001 Arden Birklands,Poultry,Broilers,689310,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,4715,Complete,16/02/2016 06:15,2,10500,Organic,Not > 33kg,Hubbard,Not Provided,74,1.97,2.71,Ascites/Oedema,Conditions,Whole,3,
6935,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/655/0001 Arden Birklands,Poultry,Broilers,689310,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,4715,Complete,16/02/2016 06:15,2,10500,Organic,Not > 33kg,Hubbard,Not Provided,74,1.97,2.71,Abnormal colour/fevered,Conditions,Whole,7,
6935,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/655/0001 Arden Birklands,Poultry,Broilers,689310,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,4715,Complete,16/02/2016 06:15,2,10500,Organic,Not > 33kg,Hubbard,Not Provided,74,1.97,2.71,Machine Damage,Conditions,Whole,7,
6936,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/337/0015 Bluntisham,Poultry,Broilers,689613,2016-02-16,2016-02-16,2016-02-16,2016-02-16,4400,4400,3974,Complete,16/02/2016 08:09,4,7200,Free Range,Not provided,Hubbard,Not Provided,57,,2.22,Joint Lesions,Conditions,Whole,1,
6936,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/337/0015 Bluntisham,Poultry,Broilers,689613,2016-02-16,2016-02-16,2016-02-16,2016-02-16,4400,4400,3974,Complete,16/02/2016 08:09,4,7200,Free Range,Not provided,Hubbard,Not Provided,57,,2.22,Cellulitis,Conditions,Whole,3,
6936,5011,2 SISTERS FOOD GROUP LTD,Producer: 05/337/0015 Bluntisham,Poultry,Broilers,689613,2016-02-16,2016-02-16,2016-02-16,2016-02-16,4400,4400,3974,Complete,16/02/2016 08:09,4,7200,Free Range,Not provided,Hubbard,Not Provided,57,,2.22,Abnormal colour/fevered,Conditions,Whole,5,
6937,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689311,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5027,Complete,16/02/2016 06:16,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Bruising/Fractures,Conditions,Whole,1,
6937,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689311,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5027,Complete,16/02/2016 06:16,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Emaciation,Conditions,Whole,1,
6937,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689311,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5027,Complete,16/02/2016 06:16,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Machine Damage,Conditions,Whole,1,
6937,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689311,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5027,Complete,16/02/2016 06:16,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
6937,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689311,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5027,Complete,16/02/2016 06:16,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Abnormal colour/fevered,Conditions,Whole,5,
6937,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689311,2016-02-16,2016-02-16,2016-02-16,2016-02-16,5280,5280,5027,Complete,16/02/2016 06:16,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Cellulitis,Conditions,Whole,8,
6938,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689312,2016-02-16,2016-02-16,2016-02-16,2016-02-16,3720,4139,4139,Complete,16/02/2016 08:14,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Hepatitis,Conditions,Whole,1,
6938,5011,2 SISTERS FOOD GROUP LTD,Producer: 24/651/0064 Drinsey Nook Farm,Poultry,Broilers,689312,2016-02-16,2016-02-16,2016-02-16,2016-02-16,3720,4139,4139,Complete,16/02/2016 08:14,1,20780,Free Range,Not > 33kg,Hubbard,Not Provided,57,1.64,3.22,Machine Damage,Conditions,Whole,1,
